,action,frame,ball_x,ball_y,player_h1x,player_h1y,player_a1x,player_a1y,player_h2x,player_h2y,player_a2x,player_a2y,player_h3x,player_h3y,player_a3x,player_a3y,player_h4x,player_h4y,player_a4x,player_a4y,player_h5x,player_h5y,player_a5x,player_a5y
2660,53,10,41.199,27.958,2.3208,31.271,7.5634,32.246,41.769,26.401,35.742,25.65,6.6652,10.251,14.644,17.858,0.8149,13.328,2.4557,13.722,14.688,14.302,7.861,16.783
2661,53,11,40.954,27.374,2.2251,30.611,7.3233,32.079,41.491,26.181,35.628,25.578,6.4245,10.209,14.603,17.848,0.8522,13.372,2.4744,13.639,14.671,14.422,7.8947,16.773
2662,53,12,41.517,26.075,2.0868,29.821,7.0115,31.664,41.213,25.8,35.48,25.479,6.1559,10.199,14.545,17.813,1.2776,13.291,2.2256,13.396,14.651,14.52,7.8493,16.757
2663,53,13,41.984,25.061,1.8156,28.72,6.7691,31.093,40.976,25.393,35.341,25.336,5.9365,10.239,14.481,17.745,1.705,13.463,2.254,13.149,14.639,14.578,7.7942,16.896
2664,53,14,42.023,24.095,1.5874,27.505,6.6115,30.392,40.794,25.095,35.214,25.201,5.8045,10.3,14.423,17.673,2.3187,13.67,2.456,12.922,14.618,14.595,7.8062,17.174
2665,53,15,41.585,23.635,1.3925,26.156,6.5357,29.559,40.667,24.965,35.129,25.12,5.6549,10.611,14.405,17.605,2.9944,13.836,2.9165,12.729,14.595,14.578,7.8648,17.542
2666,53,16,40.621,23.783,1.1523,24.731,6.5669,28.692,40.545,25.0,35.119,25.076,5.6278,10.789,14.384,17.558,3.8425,13.486,3.6185,12.469,14.582,14.546,7.9399,17.865
2667,53,17,39.988,24.987,1.0592,23.24,6.6541,27.851,40.421,25.156,35.103,25.104,5.6904,10.967,14.37,17.528,4.7711,12.853,4.1785,12.163,14.566,14.513,8.0246,18.047
2668,53,18,40.025,26.258,1.0004,21.563,6.8513,26.985,40.279,25.4,35.088,25.151,5.8539,11.114,14.386,17.469,5.6848,12.192,4.7254,11.903,14.548,14.54,8.0348,18.064
2669,53,19,39.733,27.04,1.0058,19.79,7.3108,26.191,40.16,25.642,35.063,25.19,6.1352,10.934,14.389,17.405,6.4752,11.681,5.1628,11.681,14.522,14.602,7.9772,17.964
2670,53,20,39.526,27.457,1.1361,18.032,7.8884,25.363,40.098,25.794,35.007,25.18,6.5355,10.918,14.46,17.327,6.9069,11.639,5.6944,11.724,14.49,14.632,7.8882,17.824
2671,53,21,39.506,26.877,1.3131,16.264,8.6311,24.553,40.012,25.792,34.962,25.13,6.8506,10.747,14.53,17.263,8.6077,11.751,6.6442,11.851,14.514,14.172,7.8016,17.64
2672,53,22,39.53,26.221,1.5475,14.52,9.4207,23.696,39.973,25.663,34.881,25.04,7.1602,10.532,14.576,17.216,10.782,11.82,7.905,11.881,14.787,13.639,7.7703,17.494
2673,53,23,40.48,25.044,1.9033,12.853,10.116,22.682,40.026,25.507,34.763,24.925,7.4092,10.27,14.608,17.123,13.867,12.022,9.3527,11.892,14.74,13.496,7.7568,17.398
2674,53,24,41.305,24.3,2.3355,11.191,10.732,21.491,40.138,25.33,34.637,24.786,7.5355,9.8921,14.544,17.003,17.333,12.438,10.89,11.824,14.776,13.163,7.6983,17.37
2675,53,25,41.459,23.595,2.8195,9.6331,11.21,19.944,40.321,25.153,34.494,24.638,7.7166,9.5117,14.299,16.859,19.994,12.891,12.299,11.678,14.713,13.499,7.5867,17.463
2676,53,26,40.826,23.436,3.3413,8.1309,11.433,18.27,40.438,25.023,34.383,24.503,7.8991,9.0777,13.792,16.477,22.584,13.588,13.777,11.596,14.64,13.463,7.465,17.712
2677,53,27,39.904,23.495,3.948,6.6453,11.488,16.678,40.368,24.89,34.319,24.365,8.179,8.6016,13.294,15.893,24.66,14.511,15.505,11.528,14.842,13.279,7.3521,18.068
2678,53,28,39.54,23.425,4.6571,5.3353,11.538,15.273,40.156,24.836,34.247,24.254,8.5779,8.1752,13.146,15.627,26.469,15.59,17.261,11.738,14.898,13.148,7.2658,18.333
2679,53,29,40.089,23.056,5.4582,4.1702,11.666,14.337,39.896,24.689,34.135,24.168,9.0289,7.8043,13.423,15.739,27.997,16.796,18.937,12.276,14.996,12.984,7.1932,18.448
2680,53,30,40.467,23.176,6.2908,3.1926,11.89,13.619,39.563,24.388,34.011,24.118,9.527,7.5354,13.959,16.327,29.213,18.084,20.335,13.233,15.047,12.872,7.1449,18.394
2681,53,31,39.825,22.565,7.1194,2.4121,12.108,13.021,39.153,23.963,33.717,24.037,9.9692,7.3323,14.554,17.388,30.144,19.516,21.385,14.558,15.116,12.733,7.1259,18.274
2682,53,32,38.773,21.864,7.9427,1.8095,12.178,12.409,38.794,23.637,33.473,23.995,10.378,7.1194,14.802,18.056,30.701,21.12,22.176,16.079,15.319,12.742,7.1771,18.118
2683,53,33,38.645,21.716,8.7694,1.4045,12.22,11.87,38.592,23.573,33.497,23.918,10.782,6.949,15.009,18.753,30.939,22.938,22.878,17.912,15.548,12.773,7.2947,17.744
2684,53,34,38.772,21.997,9.6072,1.2218,12.3,11.382,38.523,23.792,33.747,23.767,11.229,6.7283,15.061,19.396,30.941,24.895,23.523,19.915,15.678,12.852,7.4961,17.191
2685,53,35,39.099,22.201,10.34,1.1457,12.514,10.941,38.575,24.053,34.205,23.642,11.739,6.5317,15.012,19.885,30.75,26.905,24.237,22.177,15.699,12.998,7.7863,16.448
2686,53,36,39.189,22.413,11.018,1.1044,12.823,10.531,38.589,24.233,34.529,23.505,12.268,6.3252,14.881,20.23,30.589,29.005,24.905,24.448,15.694,13.163,8.1444,15.617
2687,53,37,38.818,22.561,11.594,1.1268,13.191,10.097,38.486,24.346,34.532,23.356,12.787,6.1014,14.73,20.321,30.287,31.102,25.459,26.735,15.749,13.349,8.5464,14.815
2688,53,38,38.769,23.52,12.071,1.1865,13.568,9.7395,38.42,24.493,34.317,23.303,13.311,5.9545,14.637,20.217,29.848,33.138,25.883,28.967,15.926,13.515,8.9667,14.042
2689,53,39,39.295,25.661,12.465,1.3015,13.86,9.4343,38.416,24.755,34.051,23.288,13.838,5.8123,14.602,19.981,29.259,35.089,26.095,31.079,16.337,13.768,9.3209,13.372
2690,53,40,39.35,26.518,12.753,1.4278,14.011,9.1757,38.319,25.068,33.907,23.352,14.378,5.7286,14.695,19.723,28.608,36.998,26.132,32.993,17.081,14.179,9.6423,12.913
2691,53,41,39.246,26.851,12.88,1.5384,14.042,9.0411,37.961,25.575,33.836,23.527,14.943,5.6642,14.927,19.571,27.91,38.797,25.823,34.675,17.975,14.74,9.9201,12.646
2692,53,42,38.335,27.34,12.84,1.6155,13.981,8.9654,37.193,26.166,33.483,23.821,15.447,5.6672,15.302,19.565,27.193,40.503,25.258,36.172,19.128,15.312,10.24,12.49
2693,53,43,35.453,28.213,12.598,1.696,13.847,8.9778,35.878,26.887,32.971,24.395,15.881,5.7887,15.749,19.72,26.418,42.047,24.498,37.416,20.481,16.111,10.652,12.394
2694,53,44,34.434,29.603,12.215,1.7995,13.712,9.0473,34.139,27.722,32.027,25.167,16.517,5.9362,16.095,20.15,25.597,43.406,23.639,38.494,21.796,16.938,11.088,12.472
2695,53,45,32.374,29.898,11.768,1.955,13.578,9.2266,32.197,28.416,30.557,26.014,17.329,6.1221,16.182,20.884,24.758,44.569,22.786,39.376,23.082,17.905,11.548,12.821
2696,53,46,29.983,31.036,11.301,2.1422,13.457,9.5969,30.193,29.089,28.85,26.975,18.129,6.32,16.042,21.934,23.963,45.532,21.931,40.055,24.198,18.94,11.977,13.478
2697,53,47,26.885,32.157,10.83,2.3615,13.355,9.9799,28.237,29.745,26.794,27.774,19.01,6.4754,15.683,23.355,23.292,46.308,21.097,40.662,25.029,19.728,12.387,14.485
2698,53,48,26.354,32.218,10.344,2.5896,13.153,10.519,26.767,30.384,24.627,28.438,19.629,6.7597,15.233,24.813,22.769,46.867,20.28,41.106,25.682,20.354,12.858,15.417
2699,53,49,26.496,32.44,9.8583,2.7642,12.973,10.989,25.581,31.128,22.881,29.017,20.276,6.9851,14.832,26.106,22.399,47.214,19.592,41.458,26.091,20.71,13.207,16.3
2700,54,0,45.542,28.113,23.267,37.004,21.667,35.665,45.945,29.394,26.41,27.409,57.694,24.121,15.365,14.615,17.125,9.5416,9.8419,18.058,10.584,16.435,21.311,25.456
2701,54,1,44.459,27.78,23.178,37.051,21.347,35.903,45.085,29.018,26.642,27.169,56.066,24.034,15.077,14.633,16.665,10.172,9.4467,18.094,10.062,16.329,21.038,25.377
2702,54,2,43.302,27.524,23.088,37.072,21.176,36.156,44.215,28.706,26.927,26.898,54.544,23.938,14.784,14.809,16.239,10.694,9.1655,18.244,9.6566,16.304,20.759,25.303
2703,54,3,42.359,26.98,23.111,37.265,21.133,36.436,43.36,28.444,27.238,26.599,53.044,23.819,14.53,15.01,15.846,11.192,8.9626,18.449,9.4205,16.294,20.53,25.452
2704,54,4,41.976,26.623,23.073,37.327,21.14,36.726,42.594,28.152,27.57,26.334,51.603,23.76,14.172,15.151,15.488,11.677,8.8448,18.673,9.238,16.282,20.305,25.413
2705,54,5,41.551,26.324,23.059,37.6,21.145,37.067,41.807,27.779,27.878,26.155,50.136,23.7,13.698,15.247,15.262,12.15,8.7944,18.888,9.0966,16.32,20.138,25.305
2706,54,6,40.672,26.315,23.012,37.818,21.193,37.444,41.076,27.639,28.167,26.122,48.721,23.635,13.262,15.389,15.032,12.673,8.7998,19.036,8.9857,16.383,20.062,25.147
2707,54,7,39.42,26.907,23.012,37.907,21.299,37.783,40.431,27.658,28.419,26.217,47.42,23.55,12.873,15.56,14.778,13.118,8.8386,19.09,8.9332,16.428,20.048,24.934
2708,54,8,38.242,27.419,23.075,38.073,21.499,38.108,39.804,27.905,28.648,26.44,46.221,23.49,12.644,15.767,14.496,13.497,8.9021,19.044,8.9023,16.423,20.081,24.72
2709,54,9,38.0,27.584,23.212,38.318,21.704,38.395,39.171,28.224,28.803,26.802,45.065,23.38,12.491,15.952,14.144,13.762,8.9649,18.868,8.9302,16.401,20.12,24.506
2710,54,10,37.619,28.35,23.421,38.647,21.866,38.758,38.587,28.48,28.889,27.264,43.931,23.323,12.35,16.073,13.826,13.927,9.0444,18.73,9.0094,16.23,20.145,24.348
2711,54,11,37.126,29.043,23.658,39.132,21.954,39.112,38.071,28.728,28.932,27.843,42.846,23.194,12.218,16.179,13.544,13.964,9.1371,18.613,9.0869,16.049,20.175,24.245
2712,54,12,36.619,29.727,24.047,39.496,22.004,39.471,37.596,29.076,29.036,28.433,41.822,23.044,12.116,16.198,13.333,13.885,9.2265,18.608,9.1871,15.904,20.232,24.206
2713,54,13,35.992,30.025,24.891,39.862,22.144,39.758,37.245,29.377,29.258,28.886,40.909,22.944,12.052,16.098,13.172,13.795,9.2803,18.662,9.2187,15.809,20.339,24.221
2714,54,14,36.093,31.023,25.865,40.379,22.513,39.991,36.91,29.676,29.608,29.306,40.096,22.838,11.943,15.947,13.245,13.501,9.309,18.729,9.1619,15.878,20.537,24.337
2715,54,15,34.427,34.139,26.955,40.889,23.196,40.247,36.474,29.828,29.922,29.625,39.315,22.803,11.793,15.806,13.349,13.209,9.2906,18.792,9.0964,15.922,20.798,24.474
2716,54,16,32.568,37.735,28.364,41.323,24.161,40.409,35.976,29.622,30.097,29.941,38.546,22.754,11.623,15.692,13.448,12.878,9.2277,18.828,9.026,15.954,21.122,24.589
2717,54,17,31.154,40.632,29.467,41.722,25.352,40.585,35.18,29.234,30.06,30.263,37.786,22.779,11.4,15.482,13.484,12.499,9.1231,18.869,8.9723,15.946,21.491,24.61
2718,54,18,32.013,41.602,30.491,42.084,26.498,40.812,34.203,28.567,29.788,30.403,37.081,22.831,11.136,15.134,13.419,12.159,8.9639,18.882,8.9642,15.913,21.886,24.523
2719,54,19,32.337,42.923,31.092,42.382,27.537,41.1,33.098,27.695,29.377,30.533,36.507,22.936,10.822,14.695,13.29,11.995,8.8024,18.883,8.9673,15.937,22.302,24.388
2720,54,20,32.8,43.09,31.279,42.623,28.46,41.348,31.946,26.727,28.811,30.521,35.994,23.076,10.47,14.331,13.075,11.78,8.6386,18.905,8.9902,16.048,22.734,24.312
2721,54,21,33.688,39.546,31.269,42.819,29.139,41.43,30.819,25.57,28.041,30.32,35.587,23.206,10.19,14.212,12.759,11.627,8.4718,18.971,9.0033,16.161,23.23,24.312
2722,54,22,33.537,34.105,31.269,42.937,29.566,41.303,29.729,24.318,27.192,29.872,35.184,23.413,9.9588,14.218,12.433,11.58,8.3325,19.077,8.9624,16.381,23.76,24.408
2723,54,23,33.529,28.745,31.138,43.211,29.642,41.018,28.69,23.054,26.206,29.151,34.769,23.647,9.7357,14.275,12.154,11.502,8.2194,19.252,8.9592,16.421,24.303,24.474
2724,54,24,33.298,24.938,30.937,43.555,29.322,40.684,27.778,21.762,25.422,28.245,34.416,23.812,9.5416,14.306,12.041,11.625,8.1815,19.418,8.8604,16.51,24.733,24.616
2725,54,25,33.03,24.213,30.694,43.996,28.776,40.398,26.962,20.548,24.781,27.249,34.084,23.827,9.4058,14.334,12.18,11.849,8.2265,19.569,8.7973,16.587,24.628,24.897
2726,54,26,32.895,24.153,30.243,44.475,28.159,39.977,26.355,19.367,24.169,26.028,33.869,23.756,9.4012,14.439,12.444,12.396,8.3493,19.657,9.5246,15.819,24.791,24.767
2727,54,27,32.86,23.928,29.8,44.889,27.506,39.579,25.935,18.169,23.743,24.468,33.715,23.665,9.5495,14.652,12.186,13.397,8.5289,19.681,10.246,15.215,25.147,24.729
2728,54,28,32.662,23.689,29.119,45.137,26.81,39.172,25.668,16.928,23.53,22.712,33.568,23.466,9.7466,14.936,11.379,14.722,8.7355,19.634,11.063,14.575,25.678,24.468
2729,54,29,33.046,22.895,28.372,45.318,26.058,38.82,25.549,15.693,23.592,20.93,33.468,23.27,9.938,15.336,10.483,15.906,8.9552,19.544,11.483,14.505,26.239,24.342
2730,54,30,32.913,22.169,27.619,45.562,25.198,38.667,25.697,14.402,23.924,19.323,33.359,23.032,10.045,15.794,9.2739,16.796,9.1796,19.47,11.442,14.834,26.507,24.298
2731,54,31,32.997,21.919,26.527,45.938,23.98,38.538,26.095,12.798,24.634,17.402,33.234,22.759,10.136,16.59,8.5713,17.291,9.4454,19.262,11.643,15.298,26.396,24.048
2732,54,32,32.929,21.984,25.927,46.083,23.34,38.523,26.522,12.024,25.113,16.562,33.184,22.771,10.158,16.824,8.5068,17.438,9.5393,19.263,11.669,15.481,26.268,23.771
2733,54,33,32.579,21.637,25.097,46.242,22.482,38.47,27.175,11.008,25.737,15.465,33.118,22.793,10.209,17.129,9.3289,17.324,9.6079,19.148,11.542,15.819,26.126,23.556
2734,54,34,32.731,22.302,24.202,46.269,21.719,38.334,27.836,10.172,26.4,14.389,33.062,22.878,10.221,17.344,10.291,17.113,9.6916,19.29,11.299,16.176,26.025,23.515
2735,54,35,32.712,22.439,23.362,46.272,20.968,38.312,28.669,9.4012,27.041,13.552,33.037,22.978,10.19,17.451,11.155,16.624,9.844,20.05,10.702,17.27,25.976,23.66
2736,54,36,32.72,22.507,22.564,46.296,20.33,38.347,29.485,8.7512,27.615,12.906,33.005,22.989,10.053,17.434,11.682,16.353,10.041,21.192,10.003,19.215,25.935,23.798
2737,54,37,32.712,22.439,21.808,46.363,19.714,38.552,30.239,8.2165,28.12,12.5,33.005,22.98,9.9893,17.407,11.396,16.176,10.129,22.418,9.4486,21.209,25.904,23.839
2738,54,38,32.722,22.371,20.974,46.665,19.129,38.823,30.872,7.7674,28.497,12.224,33.022,22.93,10.093,17.27,11.005,16.134,10.169,23.684,8.9027,23.444,25.874,23.771
2739,54,39,33.483,21.849,20.175,46.693,18.631,39.037,31.296,7.4509,28.755,12.0,33.034,22.896,10.252,17.091,10.477,16.341,10.01,24.667,8.6978,24.667,25.854,23.673
2740,54,40,32.731,22.302,19.458,46.502,18.134,39.196,31.574,7.2636,28.966,11.758,33.028,22.92,10.451,16.758,10.006,16.142,9.8174,25.555,8.5051,25.555,25.87,23.639
2741,54,41,32.676,22.348,18.677,46.279,17.563,39.335,31.703,7.2043,29.144,11.544,33.02,23.081,10.666,16.417,9.5391,15.639,9.593,26.465,8.2807,26.465,25.891,23.664
2742,54,42,32.268,23.005,18.069,45.856,17.034,39.384,31.692,7.2377,29.262,11.399,33.048,23.445,10.594,16.137,9.3798,14.808,9.3937,27.283,8.0814,27.283,25.902,23.698
2743,54,43,33.22,23.484,17.586,45.555,16.439,39.509,31.608,7.3528,29.243,11.29,33.088,24.007,10.454,16.076,9.4245,13.984,9.2438,28.033,7.9314,28.033,25.89,23.78
2744,54,44,33.442,25.695,17.081,45.457,15.928,39.592,31.471,7.5518,29.089,11.228,33.092,24.656,10.233,16.235,9.3661,13.587,9.0596,28.554,8.0654,28.939,25.899,23.874
2745,54,45,33.192,26.728,16.73,45.397,15.443,39.615,31.345,7.8337,28.858,11.189,32.915,25.419,9.874,16.468,9.327,13.503,8.9565,28.929,8.6001,30.081,25.834,24.216
2746,54,46,33.483,27.881,16.497,45.39,14.914,39.654,31.32,8.1806,28.631,11.215,32.591,26.342,9.6152,16.651,9.2864,13.59,9.0075,29.346,9.4631,31.423,25.646,24.757
2747,54,47,32.612,29.485,16.51,45.499,14.541,39.56,31.329,8.5244,28.439,11.31,32.245,27.47,9.5096,16.793,9.2752,13.844,9.2029,29.739,10.486,32.732,25.431,25.275
2748,54,48,33.662,29.524,17.02,45.595,14.271,39.556,31.35,8.8119,28.228,11.438,31.782,28.818,9.5957,16.915,9.2603,14.124,9.7209,30.366,11.374,33.598,24.972,26.101
2749,54,49,32.548,30.703,17.931,45.593,14.38,39.666,31.343,9.0271,27.994,11.649,31.246,30.115,9.7763,16.985,9.1886,14.405,10.327,30.908,12.031,33.946,24.513,26.782
2750,55,0,36.308,29.96,24.458,39.667,22.056,39.627,37.401,29.234,29.132,28.674,41.356,22.995,12.083,16.156,13.248,13.838,9.2579,18.631,9.217,15.842,20.277,24.206
2751,55,1,36.276,30.682,25.342,40.11,22.297,39.87,37.087,29.527,29.425,29.066,40.496,22.875,12.004,16.025,13.177,13.666,9.3001,18.697,9.198,15.841,20.428,24.271
2752,55,2,35.425,32.359,26.361,40.664,22.817,40.133,36.704,29.771,29.774,29.488,39.711,22.815,11.874,15.881,13.325,13.327,9.3086,18.764,9.1199,15.917,20.66,24.407
2753,55,3,33.523,35.861,27.776,41.105,23.643,40.337,36.26,29.743,30.032,29.76,38.919,22.771,11.711,15.754,13.404,13.055,9.2628,18.811,9.0533,15.956,20.954,24.541
2754,55,4,31.601,39.448,28.947,41.536,24.746,40.489,35.608,29.452,30.113,30.11,38.17,22.75,11.528,15.605,13.466,12.682,9.1804,18.846,8.9966,15.946,21.3,24.618
2755,55,5,31.455,41.167,29.998,41.962,25.937,40.696,34.695,28.949,29.955,30.368,37.418,22.8,11.27,15.329,13.458,12.324,9.0476,18.882,8.9548,15.942,21.684,24.578
2756,55,6,32.47,42.22,30.937,42.26,27.029,40.944,33.652,28.141,29.574,30.477,36.775,22.873,10.987,14.918,13.379,12.014,8.8816,18.886,8.9628,15.922,22.096,24.453
2757,55,7,32.252,43.269,31.222,42.496,28.001,41.234,32.526,27.212,29.145,30.556,36.245,23.017,10.643,14.49,13.174,11.877,8.7287,18.88,8.9753,15.973,22.518,24.332
2758,55,8,33.589,42.077,31.294,42.732,28.829,41.419,31.371,26.171,28.441,30.443,35.785,23.131,10.315,14.25,12.921,11.694,8.552,18.93,8.9992,16.099,22.977,24.301
2759,55,9,33.543,36.741,31.295,42.869,29.39,41.387,30.265,24.94,27.622,30.129,35.383,23.31,10.07,14.195,12.596,11.595,8.3949,19.012,8.9536,16.329,23.493,24.35
2760,55,10,33.51,31.451,31.212,43.066,29.651,41.179,29.198,23.685,26.759,29.546,34.972,23.557,9.8469,14.245,12.279,11.559,8.2713,19.16,8.9568,16.426,24.025,24.457
2761,55,11,33.516,26.087,31.022,43.365,29.527,40.841,28.201,22.398,25.83,28.748,34.587,23.728,9.6341,14.3,12.078,11.557,8.1873,19.34,8.9248,16.47,24.47,24.679
2762,55,12,33.079,24.321,30.834,43.752,29.075,40.548,27.346,21.148,25.118,27.775,34.257,23.86,9.4634,14.309,12.098,11.718,8.1888,19.493,8.8196,16.574,24.616,24.859
2763,55,13,32.958,24.171,30.484,44.241,28.471,40.201,26.634,19.959,24.47,26.693,33.967,23.796,9.384,14.377,12.289,12.111,8.2749,19.617,9.1543,16.162,24.589,24.851
2764,55,14,32.821,24.03,30.023,44.688,27.835,39.768,26.125,18.758,23.917,25.273,33.781,23.697,9.4498,14.533,12.552,12.795,8.4343,19.678,9.8399,15.623,24.981,24.729
2765,55,15,32.781,23.882,29.466,45.028,27.162,39.385,25.782,17.544,23.601,23.601,33.645,23.568,9.6461,14.787,11.798,14.05,8.6274,19.662,10.633,14.914,25.397,24.547
2766,55,16,32.79,23.444,28.752,45.229,26.438,38.984,25.588,16.308,23.48,21.768,33.535,23.39,9.845,15.111,10.968,15.396,8.8479,19.596,11.241,14.552,26.162,24.257
2767,55,17,32.92,22.487,28.004,45.438,25.633,38.724,25.568,15.057,23.726,20.085,33.421,23.17,10.001,15.562,9.8802,16.379,9.0656,19.501,11.439,14.712,26.51,24.318
2768,55,18,33.054,21.897,27.214,45.717,24.756,38.611,25.852,13.773,24.168,18.569,33.31,22.919,10.126,16.097,8.9147,17.153,9.2664,19.326,11.453,15.077,26.47,24.215
2769,55,19,33.062,21.894,26.261,45.992,23.718,38.5,26.279,12.45,24.851,17.01,33.21,22.759,10.125,16.682,8.46,17.432,9.5023,19.322,11.665,15.385,26.335,23.906
2770,55,20,32.91,22.006,25.543,46.173,22.923,38.499,26.837,11.522,25.412,16.046,33.155,22.784,10.186,16.971,8.8685,17.375,9.5781,19.204,11.628,15.614,26.197,23.658
2771,55,21,32.76,22.212,24.645,46.264,22.088,38.399,27.508,10.561,26.064,14.887,33.085,22.845,10.193,17.211,9.8019,17.23,9.6864,19.266,11.434,16.002,26.07,23.512
2772,55,22,32.722,22.371,23.79,46.254,21.343,38.302,28.241,9.7843,26.729,13.95,33.054,22.945,10.207,17.392,10.717,16.85,9.7425,19.697,11.056,16.41,25.993,23.571
2773,55,23,32.635,22.574,22.949,46.291,20.624,38.329,29.098,9.0493,27.334,13.197,33.021,22.986,10.163,17.491,11.538,16.39,9.92,20.445,10.363,18.201,25.953,23.74
2774,55,24,32.587,22.597,22.185,46.325,20.032,38.425,29.858,8.473,27.879,12.677,32.997,22.992,10.034,17.452,11.522,16.291,10.077,21.696,9.7263,20.167,25.921,23.838
2775,55,25,32.61,22.424,21.426,46.453,19.414,38.687,30.583,7.9805,28.333,12.356,33.018,22.96,10.009,17.327,11.168,16.145,10.17,23.158,9.1734,22.294,25.889,23.812
2776,55,26,32.722,22.371,20.558,46.718,18.875,38.939,31.105,7.5983,28.632,12.104,33.024,22.894,10.156,17.196,10.755,16.276,10.111,24.181,8.7985,24.181,25.861,23.722
2777,55,27,32.693,22.31,19.809,46.616,18.389,39.12,31.451,7.3423,28.869,11.89,33.032,22.885,10.346,16.967,10.205,16.384,9.9098,25.129,8.5975,25.129,25.86,23.649
2778,55,28,32.712,22.325,19.069,46.386,17.859,39.266,31.663,7.221,29.058,11.642,33.017,22.98,10.548,16.567,9.7803,15.874,9.6948,26.026,8.3825,26.026,25.881,23.644
2779,55,29,32.334,22.642,18.346,46.029,17.288,39.372,31.707,7.2134,29.209,11.465,33.035,23.233,10.681,16.276,9.4167,15.29,9.4893,26.893,8.177,26.893,25.899,23.68
2780,55,30,32.9,23.256,17.846,45.633,16.731,39.449,31.658,7.2826,29.275,11.339,33.065,23.717,10.517,16.046,9.397,14.357,9.3064,27.661,7.994,27.661,25.9,23.728
2781,55,31,33.266,25.118,17.329,45.479,16.166,39.563,31.547,7.4409,29.179,11.253,33.096,24.328,10.343,16.118,9.4015,13.685,9.1528,28.336,7.9405,28.412,25.892,23.791
2782,55,32,33.396,26.207,16.893,45.429,15.685,39.621,31.397,7.6852,28.974,11.21,33.041,25.015,10.057,16.345,9.3544,13.529,8.9986,28.739,8.2567,29.433,25.892,23.996
2783,55,33,33.019,26.919,16.598,45.374,15.145,39.682,31.324,8.0003,28.746,11.188,32.743,25.877,9.7284,16.563,9.2952,13.534,8.9657,29.152,9.0139,30.748,25.762,24.455
2784,55,34,33.042,28.714,16.452,45.431,14.708,39.658,31.326,8.3565,28.532,11.26,32.421,26.882,9.5449,16.732,9.2867,13.704,9.0851,29.545,9.9539,32.101,25.558,25.0
2785,55,35,32.248,30.054,16.693,45.564,14.372,39.551,31.336,8.6759,28.34,11.364,32.03,28.143,9.5329,16.86,9.2753,13.991,9.4512,30.054,10.93,33.224,25.232,25.654
2786,55,36,32.906,30.175,17.463,45.597,14.275,39.61,31.359,8.9358,28.109,11.537,31.512,29.471,9.686,16.955,9.2294,14.277,10.014,30.656,11.753,33.85,24.74,26.458
2787,55,37,30.494,31.47,18.48,45.527,14.583,39.712,31.312,9.1026,27.861,11.769,30.975,30.797,9.888,17.01,9.1067,14.503,10.646,31.142,12.306,33.964,24.236,27.247
2788,55,38,30.668,33.822,19.929,45.159,15.155,40.057,31.219,9.267,27.554,12.091,30.348,32.133,10.029,16.995,8.9663,14.632,11.311,31.578,12.767,33.873,23.645,28.239
2789,55,39,30.769,34.617,21.589,44.522,16.131,40.285,31.087,9.441,27.286,12.537,29.597,33.391,10.01,16.971,8.8284,14.915,11.929,31.901,13.062,33.865,23.031,29.149
2790,55,40,29.573,35.773,23.275,43.514,17.289,40.212,30.926,9.6443,27.122,13.024,28.835,34.616,9.9494,16.944,8.7181,15.537,12.473,32.171,13.157,33.983,22.371,30.073
2791,55,41,27.134,36.432,25.035,42.285,18.559,40.047,30.773,9.8949,26.972,13.437,28.089,35.84,9.8109,17.028,8.7234,15.974,12.853,32.442,13.184,34.295,21.674,31.038
2792,55,42,27.353,36.504,26.757,40.837,19.964,39.294,30.654,10.156,26.804,13.728,27.684,36.935,9.6146,17.114,8.7588,16.091,13.079,32.784,13.204,34.643,21.015,31.808
2793,55,43,26.844,37.111,28.052,39.03,21.381,38.164,30.581,10.419,26.571,13.929,27.548,37.394,9.4964,17.208,8.8997,15.651,13.067,33.24,13.271,34.99,20.409,32.541
2794,55,44,24.157,37.576,29.04,37.092,22.598,36.774,30.538,10.666,26.228,14.084,27.281,37.683,9.4412,17.257,9.0788,14.752,12.919,33.737,13.347,35.518,19.8,33.222
2795,55,45,20.481,38.207,29.595,34.91,23.74,34.964,30.524,10.864,25.894,14.262,27.015,37.38,9.5053,17.055,9.1966,13.931,12.71,34.196,13.311,36.055,19.3,33.644
2796,55,46,17.054,38.888,29.668,32.733,24.59,33.361,30.512,11.021,25.631,14.48,26.43,37.106,9.6205,16.925,9.2492,13.079,12.376,34.623,13.2,36.533,18.831,34.098
2797,55,47,14.02,39.428,29.634,30.574,25.176,31.802,30.487,11.12,25.491,14.77,25.959,36.641,9.7184,16.698,9.2713,12.205,12.078,34.939,13.018,36.915,18.46,34.38
2798,55,48,12.837,39.657,29.387,28.451,25.548,30.258,30.469,11.168,25.433,15.045,25.455,35.96,9.8018,16.507,9.2941,11.232,11.858,35.153,12.868,36.925,18.129,34.413
2799,55,49,12.872,39.393,28.845,26.374,25.53,28.863,30.461,11.182,25.428,15.251,24.867,35.026,9.9312,16.351,9.3327,10.206,11.774,35.243,12.76,37.087,17.725,34.407
2800,56,0,33.03,24.213,30.694,43.996,28.776,40.398,34.084,23.827,24.781,27.249,26.962,20.548,24.628,24.897,12.18,11.849,9.4058,14.334,8.7973,16.587,8.2265,19.569
